as_label,link,cell_label,cell_id
kidney capsule,https://portal.hubmapconsortium.org/browse/dataset/e375a44f5cf5457c8f9b1132574c2436,Distal Convoluted Tubule Type 1,CL:4030016
kidney capsule,https://portal.hubmapconsortium.org/browse/dataset/e375a44f5cf5457c8f9b1132574c2436,Parietal Epithelial,CL:1000452
kidney capsule,https://portal.hubmapconsortium.org/browse/dataset/e375a44f5cf5457c8f9b1132574c2436,Inner Medullary Collecting Duct,CL:1000718
kidney capsule,https://portal.hubmapconsortium.org/browse/dataset/e375a44f5cf5457c8f9b1132574c2436,T,CL:0000084
kidney capsule,https://portal.hubmapconsortium.org/browse/dataset/e375a44f5cf5457c8f9b1132574c2436,Descending Thin Limb Type 2,CL:4030013
kidney capsule,https://portal.hubmapconsortium.org/browse/dataset/e375a44f5cf5457c8f9b1132574c2436,Cortical Thick Ascending Limb,CL:1001109
kidney capsule,https://portal.hubmapconsortium.org/browse/dataset/e375a44f5cf5457c8f9b1132574c2436,Cortical Collecting Duct Principal,CL:1000714
kidney capsule,https://portal.hubmapconsortium.org/browse/dataset/e375a44f5cf5457c8f9b1132574c2436,Distal Convoluted Tubule Type 2,CL:4030017
kidney capsule,https://portal.hubmapconsortium.org/browse/dataset/e375a44f5cf5457c8f9b1132574c2436,Fibroblast,CL:1000692
kidney capsule,https://portal.hubmapconsortium.org/browse/dataset/e375a44f5cf5457c8f9b1132574c2436,Connecting Tubule Principal,CL:4030018
kidney capsule,https://portal.hubmapconsortium.org/browse/dataset/e375a44f5cf5457c8f9b1132574c2436,Podocyte,CL:0000653
kidney capsule,https://portal.hubmapconsortium.org/browse/dataset/e375a44f5cf5457c8f9b1132574c2436,Proximal Tubule Epithelial Segment 2,CL:4030010
kidney capsule,https://portal.hubmapconsortium.org/browse/dataset/e375a44f5cf5457c8f9b1132574c2436,Macula Densa,CL:1000850
kidney capsule,https://portal.hubmapconsortium.org/browse/dataset/e375a44f5cf5457c8f9b1132574c2436,Vascular Smooth Muscle / Pericyte,CL:1001318
kidney capsule,https://portal.hubmapconsortium.org/browse/dataset/e375a44f5cf5457c8f9b1132574c2436,Intercalated Type B,CL:0002201
kidney capsule,https://portal.hubmapconsortium.org/browse/dataset/e375a44f5cf5457c8f9b1132574c2436,Descending Thin Limb Type 1,CL:4030012
kidney capsule,https://portal.hubmapconsortium.org/browse/dataset/e375a44f5cf5457c8f9b1132574c2436,Descending Thin Limb Type 3,CL:4030014
kidney capsule,https://portal.hubmapconsortium.org/browse/dataset/e375a44f5cf5457c8f9b1132574c2436,Mesangial,CL:0000650
kidney capsule,https://portal.hubmapconsortium.org/browse/dataset/e375a44f5cf5457c8f9b1132574c2436,M2 Macrophage,CL:0000890
kidney capsule,https://portal.hubmapconsortium.org/browse/dataset/e375a44f5cf5457c8f9b1132574c2436,B,CL:0000236
kidney capsule,https://portal.hubmapconsortium.org/browse/dataset/e375a44f5cf5457c8f9b1132574c2436,Outer Medullary Collecting Duct Principal,CL:1000716
kidney capsule,https://portal.hubmapconsortium.org/browse/dataset/e375a44f5cf5457c8f9b1132574c2436,Peritubular Capilary Endothelial ,ASCTB-TEMP:peritubular-capilary-endothelial
kidney capsule,https://portal.hubmapconsortium.org/browse/dataset/e375a44f5cf5457c8f9b1132574c2436,Glomerular Capillary Endothelial,CL:1001005
kidney capsule,https://portal.hubmapconsortium.org/browse/dataset/e375a44f5cf5457c8f9b1132574c2436,Proximal Tubule Epithelial Segment 3,CL:4030011
kidney capsule,https://portal.hubmapconsortium.org/browse/dataset/e375a44f5cf5457c8f9b1132574c2436,Monocyte-derived,CL:0011031
kidney capsule,https://portal.hubmapconsortium.org/browse/dataset/e375a44f5cf5457c8f9b1132574c2436,Plasma,CL:0000786
kidney capsule,https://portal.hubmapconsortium.org/browse/dataset/e375a44f5cf5457c8f9b1132574c2436,Connecting Tubule Intercalated Type A,CL:4030020
kidney capsule,https://portal.hubmapconsortium.org/browse/dataset/e375a44f5cf5457c8f9b1132574c2436,Medullary Fibroblast,CL:4030022
kidney capsule,https://portal.hubmapconsortium.org/browse/dataset/e375a44f5cf5457c8f9b1132574c2436,Classical Dendritic,CL:0000990
kidney capsule,https://portal.hubmapconsortium.org/browse/dataset/e375a44f5cf5457c8f9b1132574c2436,Mast,CL:0000097
kidney capsule,https://portal.hubmapconsortium.org/browse/dataset/e375a44f5cf5457c8f9b1132574c2436,Plasmacytoid Dendritic,CL:0001058
kidney capsule,https://portal.hubmapconsortium.org/browse/dataset/e375a44f5cf5457c8f9b1132574c2436,Lymphatic Endothelial,CL:0002138
kidney capsule,https://portal.hubmapconsortium.org/browse/dataset/e375a44f5cf5457c8f9b1132574c2436,Medullary Thick Ascending Limb,CL:1001108
kidney capsule,https://portal.hubmapconsortium.org/browse/dataset/e375a44f5cf5457c8f9b1132574c2436,Ascending Thin Limb,CL:1001107
kidney capsule,https://portal.hubmapconsortium.org/browse/dataset/e375a44f5cf5457c8f9b1132574c2436,Afferent / Efferent Arteriole Endothelial,CL:1000412
kidney capsule,https://portal.hubmapconsortium.org/browse/dataset/e375a44f5cf5457c8f9b1132574c2436,Outer Medullary Collecting Duct Intercalated Type A,CL:1000717
kidney capsule,https://portal.hubmapconsortium.org/browse/dataset/e375a44f5cf5457c8f9b1132574c2436,Non-classical monocyte,CL:0000875
kidney capsule,https://portal.hubmapconsortium.org/browse/dataset/e375a44f5cf5457c8f9b1132574c2436,Ascending Vasa Recta Endothelial,CL:1001131
kidney capsule,https://portal.hubmapconsortium.org/browse/dataset/e375a44f5cf5457c8f9b1132574c2436,Descending Vasa Recta Endothelial ,ASCTB-TEMP:descending-vasa-recta-endothelial
kidney capsule,https://portal.hubmapconsortium.org/browse/dataset/524dc341a03c155b6f4140e9d72f9b1d,Schwann / Neural,CL:0002573
kidney capsule,https://portal.hubmapconsortium.org/browse/dataset/524dc341a03c155b6f4140e9d72f9b1d,Connecting Tubule,CL:1000768
kidney capsule,https://portal.hubmapconsortium.org/browse/dataset/524dc341a03c155b6f4140e9d72f9b1d,Proximal Tubule Epithelial Segment 1,CL:4030009
kidney capsule,https://portal.hubmapconsortium.org/browse/dataset/524dc341a03c155b6f4140e9d72f9b1d,Cortical Collecting Duct Intercalated Type A,CL:1000715
kidney capsule,https://portal.hubmapconsortium.org/browse/dataset/524dc341a03c155b6f4140e9d72f9b1d,Distal Convoluted Tubule Type 1,CL:4030016
kidney capsule,https://portal.hubmapconsortium.org/browse/dataset/524dc341a03c155b6f4140e9d72f9b1d,Parietal Epithelial,CL:1000452
kidney capsule,https://portal.hubmapconsortium.org/browse/dataset/524dc341a03c155b6f4140e9d72f9b1d,Inner Medullary Collecting Duct,CL:1000718
kidney capsule,https://portal.hubmapconsortium.org/browse/dataset/524dc341a03c155b6f4140e9d72f9b1d,B,CL:0000236
kidney capsule,https://portal.hubmapconsortium.org/browse/dataset/524dc341a03c155b6f4140e9d72f9b1d,Descending Thin Limb Type 2,CL:4030013
kidney capsule,https://portal.hubmapconsortium.org/browse/dataset/524dc341a03c155b6f4140e9d72f9b1d,Cortical Thick Ascending Limb,CL:1001109
kidney capsule,https://portal.hubmapconsortium.org/browse/dataset/524dc341a03c155b6f4140e9d72f9b1d,Outer Medullary Collecting Duct Principal,CL:1000716
kidney capsule,https://portal.hubmapconsortium.org/browse/dataset/524dc341a03c155b6f4140e9d72f9b1d,Distal Convoluted Tubule Type 2,CL:4030017
kidney capsule,https://portal.hubmapconsortium.org/browse/dataset/524dc341a03c155b6f4140e9d72f9b1d,Fibroblast,CL:1000692
kidney capsule,https://portal.hubmapconsortium.org/browse/dataset/524dc341a03c155b6f4140e9d72f9b1d,Connecting Tubule Principal,CL:4030018
kidney capsule,https://portal.hubmapconsortium.org/browse/dataset/524dc341a03c155b6f4140e9d72f9b1d,Proximal Tubule Epithelial Segment 2,CL:4030010
kidney capsule,https://portal.hubmapconsortium.org/browse/dataset/524dc341a03c155b6f4140e9d72f9b1d,Macula Densa,CL:1000850
kidney capsule,https://portal.hubmapconsortium.org/browse/dataset/524dc341a03c155b6f4140e9d72f9b1d,Vascular Smooth Muscle / Pericyte,CL:1001318
kidney capsule,https://portal.hubmapconsortium.org/browse/dataset/524dc341a03c155b6f4140e9d72f9b1d,T,CL:0000084
kidney capsule,https://portal.hubmapconsortium.org/browse/dataset/524dc341a03c155b6f4140e9d72f9b1d,Intercalated Type B,CL:0002201
kidney capsule,https://portal.hubmapconsortium.org/browse/dataset/524dc341a03c155b6f4140e9d72f9b1d,Descending Thin Limb Type 1,CL:4030012
kidney capsule,https://portal.hubmapconsortium.org/browse/dataset/524dc341a03c155b6f4140e9d72f9b1d,Cortical Collecting Duct Principal,CL:1000714
kidney capsule,https://portal.hubmapconsortium.org/browse/dataset/524dc341a03c155b6f4140e9d72f9b1d,Descending Thin Limb Type 3,CL:4030014
kidney capsule,https://portal.hubmapconsortium.org/browse/dataset/524dc341a03c155b6f4140e9d72f9b1d,Mesangial,CL:0000650
kidney capsule,https://portal.hubmapconsortium.org/browse/dataset/524dc341a03c155b6f4140e9d72f9b1d,M2 Macrophage,CL:0000890
kidney capsule,https://portal.hubmapconsortium.org/browse/dataset/524dc341a03c155b6f4140e9d72f9b1d,Peritubular Capilary Endothelial ,ASCTB-TEMP:peritubular-capilary-endothelial
kidney capsule,https://portal.hubmapconsortium.org/browse/dataset/524dc341a03c155b6f4140e9d72f9b1d,Glomerular Capillary Endothelial,CL:1001005
kidney capsule,https://portal.hubmapconsortium.org/browse/dataset/524dc341a03c155b6f4140e9d72f9b1d,Proximal Tubule Epithelial Segment 3,CL:4030011
kidney capsule,https://portal.hubmapconsortium.org/browse/dataset/524dc341a03c155b6f4140e9d72f9b1d,Podocyte,CL:0000653
kidney capsule,https://portal.hubmapconsortium.org/browse/dataset/524dc341a03c155b6f4140e9d72f9b1d,Monocyte-derived,CL:0011031
kidney capsule,https://portal.hubmapconsortium.org/browse/dataset/524dc341a03c155b6f4140e9d72f9b1d,Plasma,CL:0000786
kidney capsule,https://portal.hubmapconsortium.org/browse/dataset/524dc341a03c155b6f4140e9d72f9b1d,Connecting Tubule Intercalated Type A,CL:4030020
kidney capsule,https://portal.hubmapconsortium.org/browse/dataset/524dc341a03c155b6f4140e9d72f9b1d,Medullary Fibroblast,CL:4030022
kidney capsule,https://portal.hubmapconsortium.org/browse/dataset/524dc341a03c155b6f4140e9d72f9b1d,Classical Dendritic,CL:0000990
kidney capsule,https://portal.hubmapconsortium.org/browse/dataset/524dc341a03c155b6f4140e9d72f9b1d,Medullary Thick Ascending Limb,CL:1001108
kidney capsule,https://portal.hubmapconsortium.org/browse/dataset/524dc341a03c155b6f4140e9d72f9b1d,Mast,CL:0000097
kidney capsule,https://portal.hubmapconsortium.org/browse/dataset/524dc341a03c155b6f4140e9d72f9b1d,Plasmacytoid Dendritic,CL:0001058
kidney capsule,https://portal.hubmapconsortium.org/browse/dataset/524dc341a03c155b6f4140e9d72f9b1d,Lymphatic Endothelial,CL:0002138
kidney capsule,https://portal.hubmapconsortium.org/browse/dataset/524dc341a03c155b6f4140e9d72f9b1d,Ascending Thin Limb,CL:1001107
kidney capsule,https://portal.hubmapconsortium.org/browse/dataset/524dc341a03c155b6f4140e9d72f9b1d,Afferent / Efferent Arteriole Endothelial,CL:1000412
kidney capsule,https://portal.hubmapconsortium.org/browse/dataset/524dc341a03c155b6f4140e9d72f9b1d,Outer Medullary Collecting Duct Intercalated Type A,CL:1000717
kidney capsule,https://portal.hubmapconsortium.org/browse/dataset/524dc341a03c155b6f4140e9d72f9b1d,Non-classical monocyte,CL:0000875
kidney capsule,https://portal.hubmapconsortium.org/browse/dataset/524dc341a03c155b6f4140e9d72f9b1d,Ascending Vasa Recta Endothelial,CL:1001131
kidney capsule,https://portal.hubmapconsortium.org/browse/dataset/524dc341a03c155b6f4140e9d72f9b1d,Descending Vasa Recta Endothelial ,ASCTB-TEMP:descending-vasa-recta-endothelial
outer cortex of kidney,https://portal.hubmapconsortium.org/browse/dataset/e375a44f5cf5457c8f9b1132574c2436,Schwann / Neural,CL:0002573
outer cortex of kidney,https://portal.hubmapconsortium.org/browse/dataset/e375a44f5cf5457c8f9b1132574c2436,Connecting Tubule,CL:1000768
outer cortex of kidney,https://portal.hubmapconsortium.org/browse/dataset/e375a44f5cf5457c8f9b1132574c2436,Proximal Tubule Epithelial Segment 1,CL:4030009
outer cortex of kidney,https://portal.hubmapconsortium.org/browse/dataset/e375a44f5cf5457c8f9b1132574c2436,Cortical Collecting Duct Intercalated Type A,CL:1000715
outer cortex of kidney,https://portal.hubmapconsortium.org/browse/dataset/e375a44f5cf5457c8f9b1132574c2436,Distal Convoluted Tubule Type 1,CL:4030016
outer cortex of kidney,https://portal.hubmapconsortium.org/browse/dataset/e375a44f5cf5457c8f9b1132574c2436,Parietal Epithelial,CL:1000452
outer cortex of kidney,https://portal.hubmapconsortium.org/browse/dataset/e375a44f5cf5457c8f9b1132574c2436,Inner Medullary Collecting Duct,CL:1000718
outer cortex of kidney,https://portal.hubmapconsortium.org/browse/dataset/e375a44f5cf5457c8f9b1132574c2436,T,CL:0000084
outer cortex of kidney,https://portal.hubmapconsortium.org/browse/dataset/e375a44f5cf5457c8f9b1132574c2436,Descending Thin Limb Type 2,CL:4030013
outer cortex of kidney,https://portal.hubmapconsortium.org/browse/dataset/e375a44f5cf5457c8f9b1132574c2436,Cortical Thick Ascending Limb,CL:1001109
outer cortex of kidney,https://portal.hubmapconsortium.org/browse/dataset/e375a44f5cf5457c8f9b1132574c2436,Cortical Collecting Duct Principal,CL:1000714
outer cortex of kidney,https://portal.hubmapconsortium.org/browse/dataset/e375a44f5cf5457c8f9b1132574c2436,Distal Convoluted Tubule Type 2,CL:4030017
outer cortex of kidney,https://portal.hubmapconsortium.org/browse/dataset/e375a44f5cf5457c8f9b1132574c2436,Fibroblast,CL:1000692
outer cortex of kidney,https://portal.hubmapconsortium.org/browse/dataset/e375a44f5cf5457c8f9b1132574c2436,Connecting Tubule Principal,CL:4030018
outer cortex of kidney,https://portal.hubmapconsortium.org/browse/dataset/e375a44f5cf5457c8f9b1132574c2436,Podocyte,CL:0000653
outer cortex of kidney,https://portal.hubmapconsortium.org/browse/dataset/e375a44f5cf5457c8f9b1132574c2436,Proximal Tubule Epithelial Segment 2,CL:4030010
outer cortex of kidney,https://portal.hubmapconsortium.org/browse/dataset/e375a44f5cf5457c8f9b1132574c2436,Macula Densa,CL:1000850
outer cortex of kidney,https://portal.hubmapconsortium.org/browse/dataset/e375a44f5cf5457c8f9b1132574c2436,Vascular Smooth Muscle / Pericyte,CL:1001318
outer cortex of kidney,https://portal.hubmapconsortium.org/browse/dataset/e375a44f5cf5457c8f9b1132574c2436,Intercalated Type B,CL:0002201
outer cortex of kidney,https://portal.hubmapconsortium.org/browse/dataset/e375a44f5cf5457c8f9b1132574c2436,Descending Thin Limb Type 1,CL:4030012
outer cortex of kidney,https://portal.hubmapconsortium.org/browse/dataset/e375a44f5cf5457c8f9b1132574c2436,Descending Thin Limb Type 3,CL:4030014
outer cortex of kidney,https://portal.hubmapconsortium.org/browse/dataset/e375a44f5cf5457c8f9b1132574c2436,Mesangial,CL:0000650
outer cortex of kidney,https://portal.hubmapconsortium.org/browse/dataset/e375a44f5cf5457c8f9b1132574c2436,M2 Macrophage,CL:0000890
outer cortex of kidney,https://portal.hubmapconsortium.org/browse/dataset/e375a44f5cf5457c8f9b1132574c2436,B,CL:0000236
outer cortex of kidney,https://portal.hubmapconsortium.org/browse/dataset/e375a44f5cf5457c8f9b1132574c2436,Outer Medullary Collecting Duct Principal,CL:1000716
outer cortex of kidney,https://portal.hubmapconsortium.org/browse/dataset/e375a44f5cf5457c8f9b1132574c2436,Peritubular Capilary Endothelial ,ASCTB-TEMP:peritubular-capilary-endothelial
outer cortex of kidney,https://portal.hubmapconsortium.org/browse/dataset/e375a44f5cf5457c8f9b1132574c2436,Glomerular Capillary Endothelial,CL:1001005
outer cortex of kidney,https://portal.hubmapconsortium.org/browse/dataset/e375a44f5cf5457c8f9b1132574c2436,Proximal Tubule Epithelial Segment 3,CL:4030011
outer cortex of kidney,https://portal.hubmapconsortium.org/browse/dataset/e375a44f5cf5457c8f9b1132574c2436,Monocyte-derived,CL:0011031
outer cortex of kidney,https://portal.hubmapconsortium.org/browse/dataset/e375a44f5cf5457c8f9b1132574c2436,Plasma,CL:0000786
outer cortex of kidney,https://portal.hubmapconsortium.org/browse/dataset/e375a44f5cf5457c8f9b1132574c2436,Connecting Tubule Intercalated Type A,CL:4030020
outer cortex of kidney,https://portal.hubmapconsortium.org/browse/dataset/e375a44f5cf5457c8f9b1132574c2436,Medullary Fibroblast,CL:4030022
outer cortex of kidney,https://portal.hubmapconsortium.org/browse/dataset/e375a44f5cf5457c8f9b1132574c2436,Classical Dendritic,CL:0000990
outer cortex of kidney,https://portal.hubmapconsortium.org/browse/dataset/e375a44f5cf5457c8f9b1132574c2436,Mast,CL:0000097
outer cortex of kidney,https://portal.hubmapconsortium.org/browse/dataset/e375a44f5cf5457c8f9b1132574c2436,Plasmacytoid Dendritic,CL:0001058
outer cortex of kidney,https://portal.hubmapconsortium.org/browse/dataset/e375a44f5cf5457c8f9b1132574c2436,Lymphatic Endothelial,CL:0002138
outer cortex of kidney,https://portal.hubmapconsortium.org/browse/dataset/e375a44f5cf5457c8f9b1132574c2436,Medullary Thick Ascending Limb,CL:1001108
outer cortex of kidney,https://portal.hubmapconsortium.org/browse/dataset/e375a44f5cf5457c8f9b1132574c2436,Ascending Thin Limb,CL:1001107
outer cortex of kidney,https://portal.hubmapconsortium.org/browse/dataset/e375a44f5cf5457c8f9b1132574c2436,Afferent / Efferent Arteriole Endothelial,CL:1000412
outer cortex of kidney,https://portal.hubmapconsortium.org/browse/dataset/e375a44f5cf5457c8f9b1132574c2436,Outer Medullary Collecting Duct Intercalated Type A,CL:1000717
outer cortex of kidney,https://portal.hubmapconsortium.org/browse/dataset/e375a44f5cf5457c8f9b1132574c2436,Non-classical monocyte,CL:0000875
outer cortex of kidney,https://portal.hubmapconsortium.org/browse/dataset/e375a44f5cf5457c8f9b1132574c2436,Ascending Vasa Recta Endothelial,CL:1001131
outer cortex of kidney,https://portal.hubmapconsortium.org/browse/dataset/e375a44f5cf5457c8f9b1132574c2436,Descending Vasa Recta Endothelial ,ASCTB-TEMP:descending-vasa-recta-endothelial
outer cortex of kidney,https://portal.hubmapconsortium.org/browse/dataset/524dc341a03c155b6f4140e9d72f9b1d,Schwann / Neural,CL:0002573
outer cortex of kidney,https://portal.hubmapconsortium.org/browse/dataset/524dc341a03c155b6f4140e9d72f9b1d,Connecting Tubule,CL:1000768
outer cortex of kidney,https://portal.hubmapconsortium.org/browse/dataset/524dc341a03c155b6f4140e9d72f9b1d,Proximal Tubule Epithelial Segment 1,CL:4030009
outer cortex of kidney,https://portal.hubmapconsortium.org/browse/dataset/524dc341a03c155b6f4140e9d72f9b1d,Cortical Collecting Duct Intercalated Type A,CL:1000715
outer cortex of kidney,https://portal.hubmapconsortium.org/browse/dataset/524dc341a03c155b6f4140e9d72f9b1d,Distal Convoluted Tubule Type 1,CL:4030016
outer cortex of kidney,https://portal.hubmapconsortium.org/browse/dataset/524dc341a03c155b6f4140e9d72f9b1d,Parietal Epithelial,CL:1000452
outer cortex of kidney,https://portal.hubmapconsortium.org/browse/dataset/524dc341a03c155b6f4140e9d72f9b1d,Inner Medullary Collecting Duct,CL:1000718
outer cortex of kidney,https://portal.hubmapconsortium.org/browse/dataset/524dc341a03c155b6f4140e9d72f9b1d,B,CL:0000236
outer cortex of kidney,https://portal.hubmapconsortium.org/browse/dataset/524dc341a03c155b6f4140e9d72f9b1d,Descending Thin Limb Type 2,CL:4030013
outer cortex of kidney,https://portal.hubmapconsortium.org/browse/dataset/524dc341a03c155b6f4140e9d72f9b1d,Cortical Thick Ascending Limb,CL:1001109
outer cortex of kidney,https://portal.hubmapconsortium.org/browse/dataset/524dc341a03c155b6f4140e9d72f9b1d,Outer Medullary Collecting Duct Principal,CL:1000716
outer cortex of kidney,https://portal.hubmapconsortium.org/browse/dataset/524dc341a03c155b6f4140e9d72f9b1d,Distal Convoluted Tubule Type 2,CL:4030017
outer cortex of kidney,https://portal.hubmapconsortium.org/browse/dataset/524dc341a03c155b6f4140e9d72f9b1d,Fibroblast,CL:1000692
outer cortex of kidney,https://portal.hubmapconsortium.org/browse/dataset/524dc341a03c155b6f4140e9d72f9b1d,Connecting Tubule Principal,CL:4030018
outer cortex of kidney,https://portal.hubmapconsortium.org/browse/dataset/524dc341a03c155b6f4140e9d72f9b1d,Proximal Tubule Epithelial Segment 2,CL:4030010
outer cortex of kidney,https://portal.hubmapconsortium.org/browse/dataset/524dc341a03c155b6f4140e9d72f9b1d,Macula Densa,CL:1000850
outer cortex of kidney,https://portal.hubmapconsortium.org/browse/dataset/524dc341a03c155b6f4140e9d72f9b1d,Vascular Smooth Muscle / Pericyte,CL:1001318
outer cortex of kidney,https://portal.hubmapconsortium.org/browse/dataset/524dc341a03c155b6f4140e9d72f9b1d,T,CL:0000084
outer cortex of kidney,https://portal.hubmapconsortium.org/browse/dataset/524dc341a03c155b6f4140e9d72f9b1d,Intercalated Type B,CL:0002201
outer cortex of kidney,https://portal.hubmapconsortium.org/browse/dataset/524dc341a03c155b6f4140e9d72f9b1d,Descending Thin Limb Type 1,CL:4030012
outer cortex of kidney,https://portal.hubmapconsortium.org/browse/dataset/524dc341a03c155b6f4140e9d72f9b1d,Cortical Collecting Duct Principal,CL:1000714
outer cortex of kidney,https://portal.hubmapconsortium.org/browse/dataset/524dc341a03c155b6f4140e9d72f9b1d,Descending Thin Limb Type 3,CL:4030014
outer cortex of kidney,https://portal.hubmapconsortium.org/browse/dataset/524dc341a03c155b6f4140e9d72f9b1d,Mesangial,CL:0000650
outer cortex of kidney,https://portal.hubmapconsortium.org/browse/dataset/524dc341a03c155b6f4140e9d72f9b1d,M2 Macrophage,CL:0000890
outer cortex of kidney,https://portal.hubmapconsortium.org/browse/dataset/524dc341a03c155b6f4140e9d72f9b1d,Peritubular Capilary Endothelial ,ASCTB-TEMP:peritubular-capilary-endothelial
outer cortex of kidney,https://portal.hubmapconsortium.org/browse/dataset/524dc341a03c155b6f4140e9d72f9b1d,Glomerular Capillary Endothelial,CL:1001005
outer cortex of kidney,https://portal.hubmapconsortium.org/browse/dataset/524dc341a03c155b6f4140e9d72f9b1d,Proximal Tubule Epithelial Segment 3,CL:4030011
outer cortex of kidney,https://portal.hubmapconsortium.org/browse/dataset/524dc341a03c155b6f4140e9d72f9b1d,Podocyte,CL:0000653
outer cortex of kidney,https://portal.hubmapconsortium.org/browse/dataset/524dc341a03c155b6f4140e9d72f9b1d,Monocyte-derived,CL:0011031
outer cortex of kidney,https://portal.hubmapconsortium.org/browse/dataset/524dc341a03c155b6f4140e9d72f9b1d,Plasma,CL:0000786
outer cortex of kidney,https://portal.hubmapconsortium.org/browse/dataset/524dc341a03c155b6f4140e9d72f9b1d,Connecting Tubule Intercalated Type A,CL:4030020
outer cortex of kidney,https://portal.hubmapconsortium.org/browse/dataset/524dc341a03c155b6f4140e9d72f9b1d,Medullary Fibroblast,CL:4030022
outer cortex of kidney,https://portal.hubmapconsortium.org/browse/dataset/524dc341a03c155b6f4140e9d72f9b1d,Classical Dendritic,CL:0000990
outer cortex of kidney,https://portal.hubmapconsortium.org/browse/dataset/524dc341a03c155b6f4140e9d72f9b1d,Medullary Thick Ascending Limb,CL:1001108
outer cortex of kidney,https://portal.hubmapconsortium.org/browse/dataset/524dc341a03c155b6f4140e9d72f9b1d,Mast,CL:0000097
outer cortex of kidney,https://portal.hubmapconsortium.org/browse/dataset/524dc341a03c155b6f4140e9d72f9b1d,Plasmacytoid Dendritic,CL:0001058
outer cortex of kidney,https://portal.hubmapconsortium.org/browse/dataset/524dc341a03c155b6f4140e9d72f9b1d,Lymphatic Endothelial,CL:0002138
outer cortex of kidney,https://portal.hubmapconsortium.org/browse/dataset/524dc341a03c155b6f4140e9d72f9b1d,Ascending Thin Limb,CL:1001107
outer cortex of kidney,https://portal.hubmapconsortium.org/browse/dataset/524dc341a03c155b6f4140e9d72f9b1d,Afferent / Efferent Arteriole Endothelial,CL:1000412
outer cortex of kidney,https://portal.hubmapconsortium.org/browse/dataset/524dc341a03c155b6f4140e9d72f9b1d,Outer Medullary Collecting Duct Intercalated Type A,CL:1000717
outer cortex of kidney,https://portal.hubmapconsortium.org/browse/dataset/524dc341a03c155b6f4140e9d72f9b1d,Non-classical monocyte,CL:0000875
outer cortex of kidney,https://portal.hubmapconsortium.org/browse/dataset/524dc341a03c155b6f4140e9d72f9b1d,Ascending Vasa Recta Endothelial,CL:1001131
outer cortex of kidney,https://portal.hubmapconsortium.org/browse/dataset/524dc341a03c155b6f4140e9d72f9b1d,Descending Vasa Recta Endothelial ,ASCTB-TEMP:descending-vasa-recta-endothelial
skin of body,https://portal.hubmapconsortium.org/browse/dataset/ce30489adeb0c18b028055b8b60707ca,CD68 / Macrophage,ASCTB-TEMP:cd68-macrophage
skin of body,https://portal.hubmapconsortium.org/browse/dataset/ce30489adeb0c18b028055b8b60707ca,T-Killer,ASCTB-TEMP:t-killer
skin of body,https://portal.hubmapconsortium.org/browse/dataset/ce30489adeb0c18b028055b8b60707ca,T-reg,ASCTB-TEMP:t-reg
skin of body,https://portal.hubmapconsortium.org/browse/dataset/ce30489adeb0c18b028055b8b60707ca,T-helper,ASCTB-TEMP:t-helper
outer cortex of kidney,https://portal.hubmapconsortium.org/browse/dataset/35f5b75a7e3d0711f16b0a10219586fb,Distal Convoluted Tubule Type 1,CL:4030016
outer cortex of kidney,https://portal.hubmapconsortium.org/browse/dataset/35f5b75a7e3d0711f16b0a10219586fb,Proximal Tubule Epithelial Segment 1,CL:4030009
outer cortex of kidney,https://portal.hubmapconsortium.org/browse/dataset/35f5b75a7e3d0711f16b0a10219586fb,Inner Medullary Collecting Duct,CL:1000718
outer cortex of kidney,https://portal.hubmapconsortium.org/browse/dataset/35f5b75a7e3d0711f16b0a10219586fb,Distal Convoluted Tubule Type 2,CL:4030017
outer cortex of kidney,https://portal.hubmapconsortium.org/browse/dataset/35f5b75a7e3d0711f16b0a10219586fb,Proximal Tubule Epithelial Segment 2,CL:4030010
outer cortex of kidney,https://portal.hubmapconsortium.org/browse/dataset/35f5b75a7e3d0711f16b0a10219586fb,Connecting Tubule Principal,CL:4030018
outer cortex of kidney,https://portal.hubmapconsortium.org/browse/dataset/35f5b75a7e3d0711f16b0a10219586fb,Connecting Tubule,CL:1000768
outer cortex of kidney,https://portal.hubmapconsortium.org/browse/dataset/35f5b75a7e3d0711f16b0a10219586fb,Cortical Thick Ascending Limb,CL:1001109
outer cortex of kidney,https://portal.hubmapconsortium.org/browse/dataset/35f5b75a7e3d0711f16b0a10219586fb,Medullary Thick Ascending Limb,CL:1001108
outer cortex of kidney,https://portal.hubmapconsortium.org/browse/dataset/35f5b75a7e3d0711f16b0a10219586fb,Descending Thin Limb Type 2,CL:4030013
outer cortex of kidney,https://portal.hubmapconsortium.org/browse/dataset/35f5b75a7e3d0711f16b0a10219586fb,Outer Medullary Collecting Duct Intercalated Type A,CL:1000717
outer cortex of kidney,https://portal.hubmapconsortium.org/browse/dataset/35f5b75a7e3d0711f16b0a10219586fb,Descending Thin Limb Type 1,CL:4030012
outer cortex of kidney,https://portal.hubmapconsortium.org/browse/dataset/35f5b75a7e3d0711f16b0a10219586fb,Afferent / Efferent Arteriole Endothelial,CL:1000412
outer cortex of kidney,https://portal.hubmapconsortium.org/browse/dataset/35f5b75a7e3d0711f16b0a10219586fb,Macula Densa,CL:1000850
