ftu,ftu_label,as_label,ct_label,bm_label,ftu_as,as,ct,bm,bmType
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Periarteriolar Lymphoid Sheath (PALS),Splenic Stromal Cell (non-FRC/non-FDC),CD21,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0001960,http://purl.obolibrary.org/obo/CL_0000499,http://identifiers.org/hgnc/2336,protein
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Periarteriolar Lymphoid Sheath (PALS),Splenic Stromal Cell (non-FRC/non-FDC),MAd-CAM-1,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0001960,http://purl.obolibrary.org/obo/CL_0000499,http://identifiers.org/hgnc/6765,protein
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Periarteriolar Lymphoid Sheath (PALS),Splenic Stromal Cell (non-FRC/non-FDC),D2-40H,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0001960,http://purl.obolibrary.org/obo/CL_0000499,http://identifiers.org/hgnc/29602,protein
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Periarteriolar Lymphoid Sheath (PALS),Splenic Stromal Cell (non-FRC/non-FDC),CXCL13,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0001960,http://purl.obolibrary.org/obo/CL_0000499,http://identifiers.org/hgnc/10639,protein
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Periarteriolar Lymphoid Sheath (PALS),Splenic Stromal Cell (non-FRC/non-FDC),CD141,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0001960,http://purl.obolibrary.org/obo/CL_0000499,http://identifiers.org/hgnc/11784,protein
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Periarteriolar Lymphoid Sheath (PALS),Splenic Stromal Cell (non-FRC/non-FDC),RANKL,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0001960,http://purl.obolibrary.org/obo/CL_0000499,http://identifiers.org/hgnc/11926,protein
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Periarteriolar Lymphoid Sheath (PALS),Splenic Stromal Cell (non-FRC/non-FDC),CK8/18,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0001960,http://purl.obolibrary.org/obo/CL_0000499,http://identifiers.org/hgnc/6446,protein
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Periarteriolar Lymphoid Sheath (PALS),Macrophage,APOE+,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0001960,http://purl.obolibrary.org/obo/CL_0000876,http://identifiers.org/hgnc/613,gene
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Periarteriolar Lymphoid Sheath (PALS),Macrophage,CD5L+,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0001960,http://purl.obolibrary.org/obo/CL_0000876,http://identifiers.org/hgnc/1690,gene
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Periarteriolar Lymphoid Sheath (PALS),Macrophage,CD68,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0001960,http://purl.obolibrary.org/obo/CL_0000876,http://identifiers.org/hgnc/1693,protein
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Periarteriolar Lymphoid Sheath (PALS),Macrophage,CD163,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0001960,http://purl.obolibrary.org/obo/CL_0000876,http://identifiers.org/hgnc/1631,protein
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Periarteriolar Lymphoid Sheath (PALS),Red Pulp Reticular Cell,CD74,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0001960,http://purl.obolibrary.org/obo/CL_1000489,http://identifiers.org/hgnc/1697,protein
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Periarteriolar Lymphoid Sheath (PALS),Red Pulp Reticular Cell,CLU+,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0001960,http://purl.obolibrary.org/obo/CL_1000489,http://identifiers.org/hgnc/2095,gene
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Periarteriolar Lymphoid Sheath (PALS),Red Pulp Reticular Cell,CCL19+,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0001960,http://purl.obolibrary.org/obo/CL_1000489,http://identifiers.org/hgnc/10617,gene
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Periarteriolar Lymphoid Sheath (PALS),Red Pulp Reticular Cell,CD141,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0001960,http://purl.obolibrary.org/obo/CL_1000489,http://identifiers.org/hgnc/11784,protein
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Periarteriolar Lymphoid Sheath (PALS),Red Pulp Reticular Cell,Smooth Muscle Actin,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0001960,http://purl.obolibrary.org/obo/CL_1000489,http://identifiers.org/hgnc/130,protein
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Periarteriolar Lymphoid Sheath (PALS),Red Pulp Reticular Cell,BST1+,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0001960,http://purl.obolibrary.org/obo/CL_1000489,http://identifiers.org/hgnc/1118,gene
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Periarteriolar Lymphoid Sheath (PALS),Red Pulp Reticular Cell,CD90,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0001960,http://purl.obolibrary.org/obo/CL_1000489,http://identifiers.org/hgnc/11801,protein
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Periarteriolar Lymphoid Sheath (PALS),Red Pulp Reticular Cell,C3+,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0001960,http://purl.obolibrary.org/obo/CL_1000489,http://identifiers.org/hgnc/1318,gene
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Periarteriolar Lymphoid Sheath (PALS),Red Pulp Reticular Cell,CD21,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0001960,http://purl.obolibrary.org/obo/CL_1000489,http://identifiers.org/hgnc/2336,protein
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Periarteriolar Lymphoid Sheath (PALS),Red Pulp Reticular Cell,CCL21+,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0001960,http://purl.obolibrary.org/obo/CL_1000489,http://identifiers.org/hgnc/10620,gene
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Periarteriolar Lymphoid Sheath (PALS),Red Pulp Reticular Cell,DSC2+,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0001960,http://purl.obolibrary.org/obo/CL_1000489,http://identifiers.org/hgnc/3036,gene
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Periarteriolar Lymphoid Sheath (PALS),Red Pulp Reticular Cell,DCN+,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0001960,http://purl.obolibrary.org/obo/CL_1000489,http://identifiers.org/hgnc/2705,gene
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Periarteriolar Lymphoid Sheath (PALS),Red Pulp Reticular Cell,CD105,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0001960,http://purl.obolibrary.org/obo/CL_1000489,http://identifiers.org/hgnc/3349,protein
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Periarteriolar Lymphoid Sheath (PALS),Red Pulp Reticular Cell,ENPP2+,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0001960,http://purl.obolibrary.org/obo/CL_1000489,http://identifiers.org/hgnc/3357,gene
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Periarteriolar Lymphoid Sheath (PALS),Red Pulp Reticular Cell,CD271,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0001960,http://purl.obolibrary.org/obo/CL_1000489,http://identifiers.org/hgnc/7809,protein
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Periarteriolar Lymphoid Sheath (PALS),Red Pulp Reticular Cell,MAd-CAM-1,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0001960,http://purl.obolibrary.org/obo/CL_1000489,http://identifiers.org/hgnc/6765,protein
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Periarteriolar Lymphoid Sheath (PALS),Red Pulp Reticular Cell,IL7+,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0001960,http://purl.obolibrary.org/obo/CL_1000489,http://identifiers.org/hgnc/6023,gene
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Periarteriolar Lymphoid Sheath (PALS),Red Pulp Reticular Cell,CFB+,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0001960,http://purl.obolibrary.org/obo/CL_1000489,http://identifiers.org/hgnc/1037,gene
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Periarteriolar Lymphoid Sheath (PALS),Red Pulp Reticular Cell,MFGE8+,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0001960,http://purl.obolibrary.org/obo/CL_1000489,http://identifiers.org/hgnc/7036,gene
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Periarteriolar Lymphoid Sheath (PALS),Red Pulp Reticular Cell,CXCL9+,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0001960,http://purl.obolibrary.org/obo/CL_1000489,http://identifiers.org/hgnc/7098,gene
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Periarteriolar Lymphoid Sheath (PALS),Red Pulp Reticular Cell,CXCL13,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0001960,http://purl.obolibrary.org/obo/CL_1000489,http://identifiers.org/hgnc/10639,protein
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Periarteriolar Lymphoid Sheath (PALS),Red Pulp Reticular Cell,CTSS+,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0001960,http://purl.obolibrary.org/obo/CL_1000489,http://identifiers.org/hgnc/2545,gene
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Periarteriolar Lymphoid Sheath (PALS),Plasmablast,MS4A1+,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0001960,http://purl.obolibrary.org/obo/CL_0000980,http://identifiers.org/hgnc/7315,gene
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Periarteriolar Lymphoid Sheath (PALS),Plasmablast,MS4A1+,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0001960,http://purl.obolibrary.org/obo/CL_0000980,http://identifiers.org/hgnc/7315,gene
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Periarteriolar Lymphoid Sheath (PALS),Plasmablast,CD79a+,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0001960,http://purl.obolibrary.org/obo/CL_0000980,http://identifiers.org/hgnc/1698,gene
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Periarteriolar Lymphoid Sheath (PALS),Plasmablast,CD79a+,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0001960,http://purl.obolibrary.org/obo/CL_0000980,http://identifiers.org/hgnc/1698,gene
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Periarteriolar Lymphoid Sheath (PALS),Plasmablast,IRF4,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0001960,http://purl.obolibrary.org/obo/CL_0000980,http://identifiers.org/hgnc/6119,protein
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Periarteriolar Lymphoid Sheath (PALS),Plasmablast,IRF4,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0001960,http://purl.obolibrary.org/obo/CL_0000980,http://identifiers.org/hgnc/6119,protein
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Periarteriolar Lymphoid Sheath (PALS),Plasmablast,SDC1+,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0001960,http://purl.obolibrary.org/obo/CL_0000980,http://identifiers.org/hgnc/10658,gene
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Periarteriolar Lymphoid Sheath (PALS),Plasmablast,SDC1+,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0001960,http://purl.obolibrary.org/obo/CL_0000980,http://identifiers.org/hgnc/10658,gene
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Periarteriolar Lymphoid Sheath (PALS),Plasmablast,CD27,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0001960,http://purl.obolibrary.org/obo/CL_0000980,http://identifiers.org/hgnc/11922,protein
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Periarteriolar Lymphoid Sheath (PALS),Plasmablast,CD27,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0001960,http://purl.obolibrary.org/obo/CL_0000980,http://identifiers.org/hgnc/11922,protein
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Periarteriolar Lymphoid Sheath (PALS),Plasmablast,IgM,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0001960,http://purl.obolibrary.org/obo/CL_0000980,http://identifiers.org/hgnc/5541,protein
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Periarteriolar Lymphoid Sheath (PALS),Plasmablast,IgM,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0001960,http://purl.obolibrary.org/obo/CL_0000980,http://identifiers.org/hgnc/5541,protein
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Periarteriolar Lymphoid Sheath (PALS),Plasmablast,XBP1+,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0001960,http://purl.obolibrary.org/obo/CL_0000980,http://identifiers.org/hgnc/12801,gene
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Periarteriolar Lymphoid Sheath (PALS),Plasmablast,XBP1+,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0001960,http://purl.obolibrary.org/obo/CL_0000980,http://identifiers.org/hgnc/12801,gene
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Periarteriolar Lymphoid Sheath (PALS),Plasmablast,CD38,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0001960,http://purl.obolibrary.org/obo/CL_0000980,http://identifiers.org/hgnc/1667,protein
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Periarteriolar Lymphoid Sheath (PALS),Plasmablast,CD38,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0001960,http://purl.obolibrary.org/obo/CL_0000980,http://identifiers.org/hgnc/1667,protein
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Periarteriolar Lymphoid Sheath (PALS),Plasmablast,JCHAIN+,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0001960,http://purl.obolibrary.org/obo/CL_0000980,http://identifiers.org/hgnc/5713,gene
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Periarteriolar Lymphoid Sheath (PALS),Plasmablast,JCHAIN+,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0001960,http://purl.obolibrary.org/obo/CL_0000980,http://identifiers.org/hgnc/5713,gene
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Periarteriolar Lymphoid Sheath (PALS),Plasmablast,CXCR4,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0001960,http://purl.obolibrary.org/obo/CL_0000980,http://identifiers.org/hgnc/2561,protein
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Periarteriolar Lymphoid Sheath (PALS),Plasmablast,CXCR4,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0001960,http://purl.obolibrary.org/obo/CL_0000980,http://identifiers.org/hgnc/2561,protein
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Periarteriolar Lymphoid Sheath (PALS),Plasmablast,IGHG1+,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0001960,http://purl.obolibrary.org/obo/CL_0000980,http://identifiers.org/hgnc/5525,gene
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Periarteriolar Lymphoid Sheath (PALS),Plasmablast,IGHG1+,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0001960,http://purl.obolibrary.org/obo/CL_0000980,http://identifiers.org/hgnc/5525,gene
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Periarteriolar Lymphoid Sheath (PALS),Red Pulp Reticular Cell,CXCL12,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0001960,http://purl.obolibrary.org/obo/CL_1000489,http://identifiers.org/hgnc/10672,protein
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Periarteriolar Lymphoid Sheath (PALS),Red Pulp Reticular Cell,Integrin a3,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0001960,http://purl.obolibrary.org/obo/CL_1000489,http://identifiers.org/hgnc/6139,protein
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Periarteriolar Lymphoid Sheath (PALS),Red Pulp Reticular Cell,Integrin b1,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0001960,http://purl.obolibrary.org/obo/CL_1000489,http://identifiers.org/hgnc/6153,protein
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Periarteriolar Lymphoid Sheath (PALS),Red Pulp Reticular Cell,PDGFRb,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0001960,http://purl.obolibrary.org/obo/CL_1000489,http://identifiers.org/hgnc/8804,protein
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Periarteriolar Lymphoid Sheath (PALS),Red Pulp Reticular Cell,Desmin,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0001960,http://purl.obolibrary.org/obo/CL_1000489,http://identifiers.org/hgnc/2770,protein
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Periarteriolar Lymphoid Sheath (PALS),Red Pulp Reticular Cell,CD54,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0001960,http://purl.obolibrary.org/obo/CL_1000489,http://identifiers.org/hgnc/5344,protein
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Periarteriolar Lymphoid Sheath (PALS),Red Pulp Reticular Cell,Integrin a5,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0001960,http://purl.obolibrary.org/obo/CL_1000489,http://identifiers.org/hgnc/6141,protein
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Periarteriolar Lymphoid Sheath (PALS),Red Pulp Reticular Cell,PDGFRa,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0001960,http://purl.obolibrary.org/obo/CL_1000489,http://identifiers.org/hgnc/8803,protein
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Periarteriolar Lymphoid Sheath (PALS),Red Pulp Reticular Cell,Integrin a4,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0001960,http://purl.obolibrary.org/obo/CL_1000489,http://identifiers.org/hgnc/6140,protein
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Primary Follicle,Follicular Dendritic Cell (FDC),KLF6+,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0004041,http://purl.obolibrary.org/obo/CL_0000442,http://identifiers.org/hgnc/2235,gene
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Primary Follicle,Follicular Dendritic Cell (FDC),KLF6+,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0004041,http://purl.obolibrary.org/obo/CL_0000442,http://identifiers.org/hgnc/2235,gene
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Primary Follicle,Follicular Dendritic Cell (FDC),CD23,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0004041,http://purl.obolibrary.org/obo/CL_0000442,http://identifiers.org/hgnc/3612,protein
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Primary Follicle,Follicular Dendritic Cell (FDC),CD23,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0004041,http://purl.obolibrary.org/obo/CL_0000442,http://identifiers.org/hgnc/3612,protein
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Primary Follicle,Follicular Dendritic Cell (FDC),MFGE8+,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0004041,http://purl.obolibrary.org/obo/CL_0000442,http://identifiers.org/hgnc/7036,gene
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Primary Follicle,Follicular Dendritic Cell (FDC),MFGE8+,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0004041,http://purl.obolibrary.org/obo/CL_0000442,http://identifiers.org/hgnc/7036,gene
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Primary Follicle,Follicular Dendritic Cell (FDC),SOX9+,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0004041,http://purl.obolibrary.org/obo/CL_0000442,http://identifiers.org/hgnc/11204,gene
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Primary Follicle,Follicular Dendritic Cell (FDC),SOX9+,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0004041,http://purl.obolibrary.org/obo/CL_0000442,http://identifiers.org/hgnc/11204,gene
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Primary Follicle,Follicular Dendritic Cell (FDC),CD105,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0004041,http://purl.obolibrary.org/obo/CL_0000442,http://identifiers.org/hgnc/3349,protein
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Primary Follicle,Follicular Dendritic Cell (FDC),CD105,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0004041,http://purl.obolibrary.org/obo/CL_0000442,http://identifiers.org/hgnc/3349,protein
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Primary Follicle,Follicular Dendritic Cell (FDC),CXCL13,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0004041,http://purl.obolibrary.org/obo/CL_0000442,http://identifiers.org/hgnc/10639,protein
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Primary Follicle,Follicular Dendritic Cell (FDC),CXCL13,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0004041,http://purl.obolibrary.org/obo/CL_0000442,http://identifiers.org/hgnc/10639,protein
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Primary Follicle,Follicular Dendritic Cell (FDC),CD141,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0004041,http://purl.obolibrary.org/obo/CL_0000442,http://identifiers.org/hgnc/11784,protein
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Primary Follicle,Follicular Dendritic Cell (FDC),CD141,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0004041,http://purl.obolibrary.org/obo/CL_0000442,http://identifiers.org/hgnc/11784,protein
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Primary Follicle,Follicular Dendritic Cell (FDC),Smooth Muscle Actin,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0004041,http://purl.obolibrary.org/obo/CL_0000442,http://identifiers.org/hgnc/130,protein
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Primary Follicle,Follicular Dendritic Cell (FDC),Smooth Muscle Actin,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0004041,http://purl.obolibrary.org/obo/CL_0000442,http://identifiers.org/hgnc/130,protein
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Primary Follicle,Follicular Dendritic Cell (FDC),CD35,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0004041,http://purl.obolibrary.org/obo/CL_0000442,http://identifiers.org/hgnc/2334,protein
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Primary Follicle,Follicular Dendritic Cell (FDC),CD35,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0004041,http://purl.obolibrary.org/obo/CL_0000442,http://identifiers.org/hgnc/2334,protein
